COG	Cat	COG_Annotation	Gene_ID	Locus_Tag	Gene_Product_Name	Genome_ID	Genome_Name	Start_Coord	End_Coord	NCBI_Biosample_Accession
COG2137	O	SOS_response_regulatory_protein_OraA/RecX,_interacts_with_RecA	8019259158	Ga0599601_01_2121386_2122186	regulatory_protein	8019257108	Enterococcus_faecalis_1521	2121386	2122186	SAMN23424733
COG2141	H R	Flavin-dependent_oxidoreductase,_luciferase_family_(includes_alkanesulfonate_monooxygenase_SsuD_and_methylene_tetrahydromethanopterin_reductase)	8019257164	Ga0599601_01_65682_66668	luciferase_family_oxidoreductase_group_1	8019257108	Enterococcus_faecalis_1521	65682	66668	SAMN23424733
COG2145	H	Hydroxyethylthiazole_kinase,_sugar_kinase_family	8019259223	Ga0599601_01_2183675_2184493	hydroxyethylthiazole_kinase	8019257108	Enterococcus_faecalis_1521	2183675	2184493	SAMN23424733
COG2148	M	Sugar_transferase_involved_in_LPS_biosynthesis_(colanic,_teichoic_acid)	8019258822	Ga0599601_01_1748438_1749835	exopolysaccharide_biosynthesis_polyprenyl_glycosylphosphotransferase	8019257108	Enterococcus_faecalis_1521	1748438	1749835	SAMN23424733
COG2151	O	Metal-sulfur_cluster_biosynthetic_enzyme	8019258344	Ga0599601_01_1242202_1242546	metal-sulfur_cluster_biosynthetic_enzyme	8019257108	Enterococcus_faecalis_1521	1242202	1242546	SAMN23424733
COG2153	R	Predicted_N-acyltransferase,_GNAT_family	8019257549	Ga0599601_01_431719_432150	predicted_GNAT_family_N-acyltransferase	8019257108	Enterococcus_faecalis_1521	431719	432150	SAMN23424733
COG2155	S	Uncharacterized_membrane_protein_YuzA,_DUF378_family	8019257961	Ga0599601_01_853841_854044	uncharacterized_membrane_protein_YuzA_(DUF378_family)	8019257108	Enterococcus_faecalis_1521	853841	854044	SAMN23424733
COG2169	L	Methylphosphotriester-DNA--protein-cysteine_methyltransferase_(N-terminal_fragment_of_Ada),_contains_Zn-binding_and_two_AraC-type_DNA-binding_domains	8019257341	Ga0599601_01_221076_221642	AraC_family_transcriptional_regulator_of_adaptative_response_/_methylphosphotriester-DNA_alkyltransferase_methyltransferase	8019257108	Enterococcus_faecalis_1521	221076	221642	SAMN23424733
COG2171	E	Tetrahydrodipicolinate_N-succinyltransferase	8019258001	Ga0599601_01_894591_895292	tetrahydrodipicolinate_N-acetyltransferase	8019257108	Enterococcus_faecalis_1521	894591	895292	SAMN23424733
COG2176	L	DNA_polymerase_III,_alpha_subunit_(gram-positive_type)	8019258896	Ga0599601_01_1842397_1846752	DNA_polymerase-3_subunit_alpha_(Gram-positive_type)	8019257108	Enterococcus_faecalis_1521	1842397	1846752	SAMN23424733
COG2177	D	Cell_division_protein_FtsX	8019258587	Ga0599601_01_1490144_1491028	cell_division_transport_system_permease_protein	8019257108	Enterococcus_faecalis_1521	1490144	1491028	SAMN23424733
COG2179	R	Predicted_phosphohydrolase_YqeG,_HAD_superfamily	8019259260	Ga0599601_01_2218608_2219135	HAD_superfamily_phosphatase_(TIGR01668_family)	8019257108	Enterococcus_faecalis_1521	2218608	2219135	SAMN23424733
COG2182	G	Maltose-binding_periplasmic_protein_MalE	8019258222	Ga0599601_01_1115092_1116342	arabinogalactan_oligomer/maltooligosaccharide_transport_system_substrate-binding_protein	8019257108	Enterococcus_faecalis_1521	1115092	1116342	SAMN23424733
COG2183	K	Transcriptional_accessory_protein_Tex/SPT6	8019258194	Ga0599601_01_1085687_1087879	uncharacterized_protein	8019257108	Enterococcus_faecalis_1521	1085687	1087879	SAMN23424733
COG2184	T	Fido,_protein-threonine_AMPylation_domain	8019258294	Ga0599601_01_1193833_1194438	cell_filamentation_protein	8019257108	Enterococcus_faecalis_1521	1193833	1194438	SAMN23424733
COG2184	T	Fido,_protein-threonine_AMPylation_domain	8019259778	Ga0599601_02_54525_55127	cell_filamentation_protein	8019257108	Enterococcus_faecalis_1521	54525	55127	SAMN23424733
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019258024	Ga0599601_01_916403_917167	GntR_family_transcriptional_regulator	8019257108	Enterococcus_faecalis_1521	916403	917167	SAMN23424733
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019257663	Ga0599601_01_561087_561794	DNA-binding_GntR_family_transcriptional_regulator	8019257108	Enterococcus_faecalis_1521	561087	561794	SAMN23424733
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019258762	Ga0599601_01_1677794_1678495	GntR_family_transcriptional_regulator	8019257108	Enterococcus_faecalis_1521	1677794	1678495	SAMN23424733
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019258631	Ga0599601_01_1535259_1535990	GntR_family_transcriptional_regulator	8019257108	Enterococcus_faecalis_1521	1535259	1535990	SAMN23424733
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019258213	Ga0599601_01_1105559_1106266	GntR_family_transcriptional_regulator	8019257108	Enterococcus_faecalis_1521	1105559	1106266	SAMN23424733
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019258118	Ga0599601_01_1013833_1014546	GntR_family_transcriptional_regulator	8019257108	Enterococcus_faecalis_1521	1013833	1014546	SAMN23424733
COG2188	K	DNA-binding_transcriptional_regulator,_GntR_family	8019259539	Ga0599601_01_2496106_2496819	GntR_family_trehalose_operon_transcriptional_repressor	8019257108	Enterococcus_faecalis_1521	2496106	2496819	SAMN23424733
COG2190	G	Phosphotransferase_system_IIA_component<<>>COG1263	8019259067	Ga0599601_01_2027929_2029809	PTS_system_beta-glucosides-specific_IIC_component	8019257108	Enterococcus_faecalis_1521	2027929	2029809	SAMN23424733
COG2190	G	Phosphotransferase_system_IIA_component	8019258943	Ga0599601_01_1894087_1894581	PTS_system_glucose-specific_IIA_component	8019257108	Enterococcus_faecalis_1521	1894087	1894581	SAMN23424733
COG2190	G	Phosphotransferase_system_IIA_component<<>>COG1264	8019258349	Ga0599601_01_1248781_1250778	PTS_system_N-acetylglucosamine-specific_IIC_component	8019257108	Enterococcus_faecalis_1521	1248781	1250778	SAMN23424733
COG2194	M	Phosphoethanolamine_transferase_for_periplasmic_glucans_(OPG),_alkaline_phosphatase_superfamily	8019257622	Ga0599601_01_515619_516128	glucan_phosphoethanolaminetransferase_(alkaline_phosphatase_superfamily)	8019257108	Enterococcus_faecalis_1521	515619	516128	SAMN23424733
COG2194	M	Phosphoethanolamine_transferase_for_periplasmic_glucans_(OPG),_alkaline_phosphatase_superfamily	8019257287	Ga0599601_01_182424_182720	glucan_phosphoethanolaminetransferase_(alkaline_phosphatase_superfamily)	8019257108	Enterococcus_faecalis_1521	182424	182720	SAMN23424733
COG2195	E	Di-_or_tripeptidase	8019258263	Ga0599601_01_1162322_1163551	tripeptide_aminopeptidase	8019257108	Enterococcus_faecalis_1521	1162322	1163551	SAMN23424733
COG2195	E	Di-_or_tripeptidase	8019259472	Ga0599601_01_2427472_2428692	tripeptide_aminopeptidase	8019257108	Enterococcus_faecalis_1521	2427472	2428692	SAMN23424733
COG2197	K T	DNA-binding_response_regulator,_NarL/FixJ_family,_contains_REC_and_HTH_domains	8019259297	Ga0599601_01_2254008_2254640	NarL_family_two-component_system_response_regulator_LiaR	8019257108	Enterococcus_faecalis_1521	2254008	2254640	SAMN23424733
COG2199	T	GGDEF_domain,_diguanylate_cyclase_(c-di-GMP_synthetase)_or_its_enzymatically_inactive_variants	8019257733	Ga0599601_01_640336_641184	GGDEF_domain-containing_protein	8019257108	Enterococcus_faecalis_1521	640336	641184	SAMN23424733
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019257804	Ga0599601_01_709771_710733	AraC-like_DNA-binding_protein	8019257108	Enterococcus_faecalis_1521	709771	710733	SAMN23424733
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019257441	Ga0599601_01_325618_326538	AraC_family_L-rhamnose_operon_regulatory_protein_RhaS	8019257108	Enterococcus_faecalis_1521	325618	326538	SAMN23424733
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins<<>>COG3708	8019258771	Ga0599601_01_1691143_1692006	AraC_family_transcriptional_regulator	8019257108	Enterococcus_faecalis_1521	1691143	1692006	SAMN23424733
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019258425	Ga0599601_01_1325840_1326658	AraC-like_DNA-binding_protein	8019257108	Enterococcus_faecalis_1521	1325840	1326658	SAMN23424733
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019257436	Ga0599601_01_320438_321310	AraC-like_DNA-binding_protein	8019257108	Enterococcus_faecalis_1521	320438	321310	SAMN23424733
COG2207	K	AraC-type_DNA-binding_domain_and_AraC-containing_proteins	8019259163	Ga0599601_01_2129242_2130072	AraC-like_DNA-binding_protein	8019257108	Enterococcus_faecalis_1521	2129242	2130072	SAMN23424733
COG2213	G	Phosphotransferase_system,_mannitol-specific_IIBC_component	8019257411	Ga0599601_01_295327_297075	PTS_system_mannitol-specific_IIC_component	8019257108	Enterococcus_faecalis_1521	295327	297075	SAMN23424733
COG2213	G	Phosphotransferase_system,_mannitol-specific_IIBC_component	8019257416	Ga0599601_01_300156_301928	PTS_system_mannitol-specific_IIC_component	8019257108	Enterococcus_faecalis_1521	300156	301928	SAMN23424733
COG2215	P	ABC-type_nickel/cobalt_efflux_system,_permease_component_RcnA	8019259230	Ga0599601_01_2190000_2190167	ABC-type_nickel/cobalt_efflux_system_permease_component_RcnA	8019257108	Enterococcus_faecalis_1521	2190000	2190167	SAMN23424733
COG2215	P	ABC-type_nickel/cobalt_efflux_system,_permease_component_RcnA	8019257750	Ga0599601_01_659359_659709	ABC-type_nickel/cobalt_efflux_system_permease_component_RcnA	8019257108	Enterococcus_faecalis_1521	659359	659709	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019259765	Ga0599601_02_42515_43729	heavy_metal_translocating_P-type_ATPase	8019257108	Enterococcus_faecalis_1521	42515	43729	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019257363	Ga0599601_01_240826_243312	Cu+-exporting_ATPase	8019257108	Enterococcus_faecalis_1521	240826	243312	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019258312	Ga0599601_01_1205562_1207664	Cd2+/Zn2+-exporting_ATPase	8019257108	Enterococcus_faecalis_1521	1205562	1207664	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019259767	Ga0599601_02_44159_46291	Cu2+-exporting_ATPase	8019257108	Enterococcus_faecalis_1521	44159	46291	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019257719	Ga0599601_01_620573_622678	Cu2+-exporting_ATPase	8019257108	Enterococcus_faecalis_1521	620573	622678	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019259089	Ga0599601_01_2047218_2049023	heavy_metal_translocating_P-type_ATPase	8019257108	Enterococcus_faecalis_1521	2047218	2049023	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019257605	Ga0599601_01_493171_495075	Cd2+/Zn2+-exporting_ATPase	8019257108	Enterococcus_faecalis_1521	493171	495075	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019259764	Ga0599601_02_41265_42476	copper_ion_binding_protein	8019257108	Enterococcus_faecalis_1521	41265	42476	SAMN23424733
COG2217	P	Cation_transport_ATPase	8019259760	Ga0599601_02_39526_39846	cation_transport_ATPase	8019257108	Enterococcus_faecalis_1521	39526	39846	SAMN23424733
COG2220	G	L-ascorbate_metabolism_protein_UlaG,_beta-lactamase_superfamily	8019257993	Ga0599601_01_888190_889257	L-ascorbate_6-phosphate_lactonase	8019257108	Enterococcus_faecalis_1521	888190	889257	SAMN23424733
COG2220	G	L-ascorbate_metabolism_protein_UlaG,_beta-lactamase_superfamily	8019258252	Ga0599601_01_1149522_1150196	L-ascorbate_metabolism_protein_UlaG_(beta-lactamase_superfamily)	8019257108	Enterococcus_faecalis_1521	1149522	1150196	SAMN23424733
COG2222	M	Fructoselysine-6-P-deglycase_FrlB_and_related_proteins_with_duplicated_sugar_isomerase_(SIS)_domain	8019258630	Ga0599601_01_1534075_1535247	tagatose-6-phosphate_ketose/aldose_isomerase	8019257108	Enterococcus_faecalis_1521	1534075	1535247	SAMN23424733
COG2222	M	Fructoselysine-6-P-deglycase_FrlB_and_related_proteins_with_duplicated_sugar_isomerase_(SIS)_domain	8019258719	Ga0599601_01_1634149_1635153	fructoselysine-6-phosphate_deglycase	8019257108	Enterococcus_faecalis_1521	1634149	1635153	SAMN23424733
COG2226	H	Ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE	8019259254	Ga0599601_01_2214795_2215535	ubiquinone/menaquinone_biosynthesis_C-methylase_UbiE	8019257108	Enterococcus_faecalis_1521	2214795	2215535	SAMN23424733
COG2230	I	Cyclopropane_fatty-acyl-phospholipid_synthase_and_related_methyltransferases	8019257243	Ga0599601_01_154424_155590	cyclopropane-fatty-acyl-phospholipid_synthase	8019257108	Enterococcus_faecalis_1521	154424	155590	SAMN23424733
COG2233	F	Xanthine/uracil_permease	8019258935	Ga0599601_01_1885036_1886367	xanthine_permease	8019257108	Enterococcus_faecalis_1521	1885036	1886367	SAMN23424733
COG2233	F	Xanthine/uracil_permease	8019258547	Ga0599601_01_1452239_1453519	uracil_permease	8019257108	Enterococcus_faecalis_1521	1452239	1453519	SAMN23424733
COG2233	F	Xanthine/uracil_permease	8019258882	Ga0599601_01_1827280_1828599	xanthine_permease	8019257108	Enterococcus_faecalis_1521	1827280	1828599	SAMN23424733
COG2233	F	Xanthine/uracil_permease	8019259044	Ga0599601_01_2000427_2001746	xanthine_permease	8019257108	Enterococcus_faecalis_1521	2000427	2001746	SAMN23424733
COG2235	E	Arginine_deiminase	8019257199	Ga0599601_01_108887_110113	arginine_deiminase	8019257108	Enterococcus_faecalis_1521	108887	110113	SAMN23424733
COG2239	P	Mg/Co/Ni_transporter_MgtE_(contains_CBS_domain)	8019259129	Ga0599601_01_2089166_2090527	magnesium_transporter	8019257108	Enterococcus_faecalis_1521	2089166	2090527	SAMN23424733
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8019258812	Ga0599601_01_1735749_1737170	O-antigen/teichoic_acid_export_membrane_protein	8019257108	Enterococcus_faecalis_1521	1735749	1737170	SAMN23424733
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8019257296	Ga0599601_01_194179_195768	PST_family_polysaccharide_transporter	8019257108	Enterococcus_faecalis_1521	194179	195768	SAMN23424733
COG2244	M	Membrane_protein_involved_in_the_export_of_O-antigen_and_teichoic_acid	8019257520	Ga0599601_01_400408_402057	O-antigen/teichoic_acid_export_membrane_protein	8019257108	Enterococcus_faecalis_1521	400408	402057	SAMN23424733
COG2246	I	Putative_flippase_GtrA_(transmembrane_translocase_of_bactoprenol-linked_glucose)	8019259092	Ga0599601_01_2051763_2052173	putative_flippase_GtrA	8019257108	Enterococcus_faecalis_1521	2051763	2052173	SAMN23424733
COG2252	F	Xanthine/uracil/vitamin_C_permease,_AzgA_family	8019257890	Ga0599601_01_791719_793125	AGZA_family_xanthine/uracil_permease-like_MFS_transporter	8019257108	Enterococcus_faecalis_1521	791719	793125	SAMN23424733
COG2252	F	Xanthine/uracil/vitamin_C_permease,_AzgA_family	8019259368	Ga0599601_01_2317644_2318957	AGZA_family_xanthine/uracil_permease-like_MFS_transporter	8019257108	Enterococcus_faecalis_1521	2317644	2318957	SAMN23424733
COG2255	L	Holliday_junction_resolvasome_RuvABC,_ATP-dependent_DNA_helicase_subunit	8019257166	Ga0599601_01_67514_68530	Holliday_junction_DNA_helicase_RuvB	8019257108	Enterococcus_faecalis_1521	67514	68530	SAMN23424733
COG2256	L	Replication-associated_recombination_protein_RarA_(DNA-dependent_ATPase)	8019258745	Ga0599601_01_1663155_1664432	putative_ATPase	8019257108	Enterococcus_faecalis_1521	1663155	1664432	SAMN23424733
COG2258	V F	Uncharacterized_conserved_protein_YiiM,_contains_MOSC_domain	8019258306	Ga0599601_01_1201341_1201490	MOSC_domain-containing_protein_YiiM	8019257108	Enterococcus_faecalis_1521	1201341	1201490	SAMN23424733
COG2259	S	Uncharacterized_membrane_protein_YphA,_DoxX/SURF4_family<<>>COG1252	8019259634	Ga0599601_01_2596608_2598554	NADH_dehydrogenase	8019257108	Enterococcus_faecalis_1521	2596608	2598554	SAMN23424733
COG2259	S	Uncharacterized_membrane_protein_YphA,_DoxX/SURF4_family	8019258877	Ga0599601_01_1817804_1818175	putative_oxidoreductase	8019257108	Enterococcus_faecalis_1521	1817804	1818175	SAMN23424733
COG2261	R	Uncharacterized_membrane_protein_YeaQ/YmgE,_transglycosylase-associated_protein_family	8019257176	Ga0599601_01_77167_77409	uncharacterized_membrane_protein_YeaQ/YmgE_(transglycosylase-associated_protein_family)	8019257108	Enterococcus_faecalis_1521	77167	77409	SAMN23424733
COG2261	R	Uncharacterized_membrane_protein_YeaQ/YmgE,_transglycosylase-associated_protein_family	8019257681	Ga0599601_01_576976_577755	uncharacterized_protein_(TIGR03580_family)	8019257108	Enterococcus_faecalis_1521	576976	577755	SAMN23424733
COG2261	R	Uncharacterized_membrane_protein_YeaQ/YmgE,_transglycosylase-associated_protein_family	8019259160	Ga0599601_01_2124110_2124358	uncharacterized_membrane_protein_YeaQ/YmgE_(transglycosylase-associated_protein_family)	8019257108	Enterococcus_faecalis_1521	2124110	2124358	SAMN23424733
COG2261	R	Uncharacterized_membrane_protein_YeaQ/YmgE,_transglycosylase-associated_protein_family	8019257658	Ga0599601_01_554641_554889	uncharacterized_membrane_protein_YeaQ/YmgE_(transglycosylase-associated_protein_family)	8019257108	Enterococcus_faecalis_1521	554641	554889	SAMN23424733
COG2262	J	50S_ribosomal_subunit-associated_GTPase_HflX	8019258808	Ga0599601_01_1731619_1732860	GTP-binding_protein_HflX	8019257108	Enterococcus_faecalis_1521	1731619	1732860	SAMN23424733
COG2264	J	Ribosomal_protein_L11_methylase_PrmA	8019258742	Ga0599601_01_1660944_1661891	ribosomal_protein_L11_methyltransferase	8019257108	Enterococcus_faecalis_1521	1660944	1661891	SAMN23424733
COG2265	J	tRNA/tmRNA/rRNA_uracil-C5-methylase,_TrmA/RlmC/RlmD_family	8019257578	Ga0599601_01_466287_467660	23S_rRNA_(uracil1939-C5)-methyltransferase	8019257108	Enterococcus_faecalis_1521	466287	467660	SAMN23424733
COG2265	J	tRNA/tmRNA/rRNA_uracil-C5-methylase,_TrmA/RlmC/RlmD_family	8019259159	Ga0599601_01_2122318_2123688	23S_rRNA_(uracil1939-C5)-methyltransferase	8019257108	Enterococcus_faecalis_1521	2122318	2123688	SAMN23424733
COG2267	I	Lysophospholipase,_alpha-beta_hydrolase_superfamily	8019257196	Ga0599601_01_106301_107215	alpha-beta_hydrolase_superfamily_lysophospholipase	8019257108	Enterococcus_faecalis_1521	106301	107215	SAMN23424733
COG2268	S	Uncharacterized_membrane_protein_YqiK,_contains_Band7/PHB/SPFH_domain	8019258206	Ga0599601_01_1097821_1099290	flotillin	8019257108	Enterococcus_faecalis_1521	1097821	1099290	SAMN23424733
COG2271	G	Sugar_phosphate_permease	8019257391	Ga0599601_01_272234_273487	sugar_phosphate_permease	8019257108	Enterococcus_faecalis_1521	272234	273487	SAMN23424733
COG2301	G	Citrate_lyase_beta_subunit	8019259703	Ga0599601_01_2672081_2672968	citrate_lyase_subunit_beta/citryl-CoA_lyase	8019257108	Enterococcus_faecalis_1521	2672081	2672968	SAMN23424733
COG2302	R	RNA-binding_protein_YlmH,_contains_S4-like_domain	8019257849	Ga0599601_01_747304_748086	RNA-binding_protein_YlmH	8019257108	Enterococcus_faecalis_1521	747304	748086	SAMN23424733
COG2309	E	Leucyl_aminopeptidase_(aminopeptidase_T)	8019258845	Ga0599601_01_1773472_1774710	aminopeptidase	8019257108	Enterococcus_faecalis_1521	1773472	1774710	SAMN23424733
COG2315	K	Predicted_DNA-binding_protein_with_?double-wing?_structural_motif,_MmcQ/YjbR_family	8019257760	Ga0599601_01_666628_666978	predicted_DNA-binding_protein_(MmcQ/YjbR_family)	8019257108	Enterococcus_faecalis_1521	666628	666978	SAMN23424733
COG2317	O	Zn-dependent_carboxypeptidase,_M32_family	8019258021	Ga0599601_01_913322_914818	carboxypeptidase_Taq	8019257108	Enterococcus_faecalis_1521	913322	914818	SAMN23424733
COG2320	R	GrpB_domain,_predicted_nucleotidyltransferase,_UPF0157_family	8019257763	Ga0599601_01_668015_668530	GrpB-like_predicted_nucleotidyltransferase_(UPF0157_family)	8019257108	Enterococcus_faecalis_1521	668015	668530	SAMN23424733
COG2323	S	Uncharacterized_membrane_protein_YcaP,_DUF421_family	8019257554	Ga0599601_01_437377_437496	uncharacterized_membrane_protein_YcaP_(DUF421_family)	8019257108	Enterococcus_faecalis_1521	437377	437496	SAMN23424733
COG2323	S	Uncharacterized_membrane_protein_YcaP,_DUF421_family	8019257555	Ga0599601_01_437506_438024	uncharacterized_membrane_protein_YcaP_(DUF421_family)	8019257108	Enterococcus_faecalis_1521	437506	438024	SAMN23424733
